index,date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche
16430.0,2014-09-02,brun,35.0,3.0,45529.0,M,bac,detective,34.63,non,0
16431.0,2013-07-29,chatain,32.0,6.0,43056.0,F,master,archeologie,98.1,oui,0
16432.0,2014-07-14,brun,36.0,11.0,39963.0,M,master,forage,79.3,oui,0
16433.0,2012-04-20,chatain,11.0,15.0,33997.0,F,master,detective,88.39,oui,0
16434.0,2013-10-26,chatain,32.0,9.0,31610.0,F,master,forage,92.79,non,0
16435.0,2012-12-31,roux,31.0,13.0,33253.0,M,bac,geologie,57.23,non,0
16436.0,2014-06-08,roux,33.0,9.0,36782.0,M,bac,geologie,60.08,non,0
16437.0,2014-07-20,chatain,55.0,12.0,45358.0,F,bac,detective,69.96,non,0
16438.0,2013-06-17,chatain,34.0,11.0,32809.0,M,doctorat,forage,98.03,oui,0
16439.0,2014-08-25,chatain,26.0,14.0,38725.0,F,licence,forage,79.57,oui,0
16440.0,2012-02-20,chatain,36.0,8.0,33587.0,M,doctorat,detective,63.5,oui,0
16441.0,2010-10-14,chatain,23.0,11.0,34366.0,F,licence,detective,61.63,non,1
16442.0,2013-03-21,chatain,23.0,9.0,40396.0,F,licence,detective,73.3,non,0
16443.0,2013-12-28,blond,31.0,12.0,41537.0,M,bac,geologie,69.04,non,0
16444.0,2014-05-18,blond,31.0,13.0,27755.0,M,master,geologie,84.61,non,0
16445.0,2012-04-30,blond,28.0,11.0,36510.0,F,licence,archeologie,80.55,oui,0
16446.0,2012-09-01,roux,42.0,11.0,31766.0,M,licence,geologie,48.89,non,0
16447.0,2012-04-01,blond,39.0,13.0,38617.0,M,licence,forage,88.5,oui,1
16448.0,2011-03-07,roux,55.0,13.0,31193.0,M,licence,geologie,72.74,non,0
16449.0,2014-05-14,chatain,53.0,5.0,41576.0,M,master,forage,57.3,oui,0
16450.0,2013-02-18,chatain,36.0,10.0,32145.0,M,doctorat,detective,96.55,oui,0
16451.0,2011-10-25,brun,34.0,10.0,35686.0,F,licence,geologie,73.99,non,0
16452.0,2010-10-21,roux,21.0,6.0,40761.0,F,bac,detective,61.5,non,0
16453.0,2010-05-16,brun,52.0,15.0,35328.0,F,licence,archeologie,83.07,oui,0
16454.0,2011-09-16,blond,40.0,9.0,37572.0,M,bac,forage,55.34,non,0
16455.0,2014-04-08,blond,29.0,9.0,31556.0,M,licence,forage,80.74,non,0
16456.0,2012-07-01,chatain,39.0,8.0,32044.0,F,master,forage,82.77,non,0
16457.0,2011-11-17,blond,49.0,10.0,40465.0,M,bac,forage,63.59,non,0
16458.0,2014-09-30,chatain,32.0,12.0,35345.0,M,doctorat,geologie,80.11,oui,0
16459.0,2014-04-08,blond,41.0,10.0,33865.0,F,licence,detective,72.65,non,0
16460.0,2011-07-27,blond,36.0,6.0,37754.0,M,licence,geologie,68.9,non,0
16461.0,2014-04-23,blond,42.0,11.0,30458.0,M,master,geologie,54.93,non,0
16462.0,2013-10-17,blond,39.0,6.0,38690.0,F,licence,detective,92.03,oui,0
16463.0,2010-10-08,brun,47.0,6.0,39439.0,M,bac,geologie,24.63,non,0
16464.0,2011-08-26,brun,32.0,10.0,33604.0,M,licence,geologie,59.82,non,0
16465.0,2011-10-06,chatain,33.0,6.0,30739.0,M,doctorat,forage,79.66,oui,0
16466.0,2012-06-24,chatain,25.0,8.0,37164.0,M,master,geologie,62.71,non,0
16467.0,2014-12-24,brun,31.0,6.0,32301.0,M,master,geologie,68.2,non,0
16468.0,2011-02-02,chatain,41.0,5.0,41570.0,M,master,geologie,81.63,oui,0
16469.0,2011-03-29,chatain,41.0,8.0,37439.0,F,doctorat,archeologie,89.99,oui,0
16470.0,2010-12-24,blond,52.0,4.0,34198.0,M,licence,geologie,63.23,non,0
16471.0,2012-01-23,blond,45.0,14.0,33021.0,F,licence,detective,67.72,non,0
16472.0,2014-08-31,chatain,44.0,11.0,35948.0,F,master,forage,91.67,oui,0
16473.0,2010-09-24,chatain,39.0,7.0,37960.0,F,master,detective,73.53,oui,0
16474.0,2012-08-15,blond,47.0,14.0,39074.0,M,bac,geologie,51.74,non,0
16475.0,2012-02-18,chatain,28.0,7.0,35509.0,M,master,geologie,67.21,non,0
16476.0,2011-01-23,chatain,10.0,4.0,31749.0,F,master,detective,98.55,oui,0
16477.0,2014-12-28,blond,37.0,10.0,31250.0,M,licence,geologie,63.38,non,0
16478.0,2012-06-12,blond,46.0,12.0,36721.0,M,bac,geologie,57.53,non,0
16479.0,2010-03-01,blond,33.0,14.0,27131.0,M,doctorat,geologie,98.22,oui,0
16480.0,2012-02-24,chatain,13.0,4.0,39045.0,F,master,forage,71.36,oui,0
16481.0,2013-10-18,brun,39.0,5.0,30055.0,M,master,geologie,77.13,non,0
16482.0,2013-10-26,brun,23.0,9.0,23282.0,M,doctorat,geologie,88.6,non,0
16483.0,2012-10-20,blond,57.0,6.0,33168.0,M,licence,detective,67.47,oui,0
16484.0,2013-09-08,blond,19.0,9.0,43584.0,M,bac,detective,41.66,non,0
16485.0,2013-02-19,blond,43.0,13.0,39507.0,M,bac,geologie,43.88,non,0
16486.0,2010-04-15,brun,39.0,8.0,40118.0,M,licence,geologie,58.77,oui,0
16487.0,2010-02-15,blond,38.0,7.0,35451.0,F,licence,forage,73.7,non,0
16488.0,2014-03-05,brun,29.0,10.0,34839.0,F,master,detective,81.4,oui,0
16489.0,2012-09-04,chatain,17.0,9.0,37224.0,F,master,detective,62.85,oui,0
16490.0,2014-07-27,brun,42.0,9.0,29755.0,F,master,geologie,65.32,non,0
16491.0,2013-06-02,chatain,32.0,9.0,36071.0,F,master,geologie,68.39,non,0
16492.0,2013-01-20,blond,39.0,7.0,36707.0,M,master,geologie,72.54,oui,0
16493.0,2012-08-16,roux,35.0,11.0,28233.0,M,licence,forage,66.77,non,0
16494.0,2013-05-22,brun,35.0,11.0,38308.0,M,licence,forage,75.78,oui,0
16495.0,2012-10-12,brun,30.0,14.0,42832.0,F,bac,archeologie,78.09,oui,1
16496.0,2010-10-24,blond,37.0,9.0,34394.0,F,licence,detective,95.38,non,0
16497.0,2012-08-08,blond,22.0,14.0,30890.0,F,licence,geologie,71.75,non,0
16498.0,2013-08-14,roux,36.0,11.0,34293.0,M,bac,geologie,72.31,non,0
16499.0,2011-04-26,blond,26.0,8.0,24789.0,M,master,geologie,93.09,non,0
16500.0,2014-02-17,blond,61.0,12.0,37971.0,M,master,geologie,79.64,oui,1
16501.0,2014-04-10,brun,30.0,8.0,35594.0,F,licence,geologie,50.61,non,0
16502.0,2011-11-06,chatain,27.0,8.0,36869.0,F,licence,archeologie,67.84,non,1
16503.0,2010-12-22,brun,31.0,12.0,28250.0,F,master,archeologie,83.26,oui,0
16504.0,2011-03-21,chatain,25.0,8.0,34918.0,M,master,geologie,75.24,oui,0
16505.0,2013-11-07,blond,32.0,6.0,27491.0,M,doctorat,forage,91.45,oui,0
16506.0,2011-04-19,brun,27.0,3.0,40543.0,F,licence,geologie,69.4,non,0
16507.0,2014-07-02,brun,33.0,11.0,43652.0,M,licence,geologie,66.45,oui,0
16508.0,2012-06-08,roux,48.0,9.0,40183.0,M,licence,geologie,68.9,oui,1
16509.0,2014-06-09,chatain,45.0,14.0,31144.0,F,master,detective,82.24,oui,0
16510.0,2013-10-11,chatain,42.0,9.0,34559.0,F,master,geologie,47.37,non,1
16511.0,2011-01-15,chatain,35.0,9.0,32673.0,M,licence,geologie,65.77,non,0
16512.0,2013-10-18,chatain,23.0,8.0,47083.0,M,licence,forage,47.5,non,0
16513.0,2012-01-11,chatain,35.0,9.0,32743.0,F,licence,detective,59.44,non,1
16514.0,2014-08-11,roux,46.0,13.0,35857.0,M,licence,geologie,81.95,oui,0
16515.0,2012-03-04,blond,23.0,7.0,38297.0,M,bac,geologie,71.19,non,0
16516.0,2012-01-13,roux,35.0,9.0,40970.0,F,master,geologie,82.63,oui,1
16517.0,2010-11-20,brun,15.0,7.6,35507.0,M,licence,archeologie,80.61,non,1
16518.0,2013-12-29,brun,20.0,9.0,40324.0,M,master,archeologie,65.26,oui,0
16519.0,2010-10-22,roux,23.0,12.0,33618.0,M,licence,geologie,80.9,non,0
16520.0,2011-10-02,blond,36.0,13.0,42036.0,M,licence,geologie,53.62,non,0
16521.0,2010-08-15,blond,38.0,8.0,37772.0,M,master,forage,80.22,oui,0
16522.0,2010-02-12,blond,43.0,14.0,33753.0,M,licence,geologie,65.73,non,0
16523.0,2013-04-27,blond,36.0,12.0,35246.0,M,licence,detective,75.66,oui,0
16524.0,2010-07-29,chatain,51.0,11.0,29556.0,F,master,forage,73.39,non,0
16525.0,2011-12-28,brun,49.0,7.0,34668.0,F,licence,archeologie,71.95,non,1
16526.0,2012-01-17,brun,40.0,11.0,39432.0,F,licence,archeologie,86.35,oui,0
16527.0,2010-06-13,blond,35.0,12.0,39126.0,F,bac,geologie,71.52,non,0
16528.0,2014-09-10,blond,43.0,12.0,41280.0,M,licence,geologie,39.08,non,0
16529.0,2013-08-28,brun,48.0,10.0,33322.0,M,master,geologie,81.97,non,0
16530.0,2011-07-24,brun,32.0,7.0,32969.0,F,licence,geologie,78.92,non,0
16531.0,2011-06-08,roux,34.0,11.0,35533.0,M,bac,geologie,63.21,non,0
16532.0,2014-08-23,blond,23.0,10.0,38777.0,F,bac,detective,66.45,non,0
16533.0,2013-08-26,chatain,35.0,7.0,33354.0,F,master,archeologie,84.38,oui,0
16534.0,2012-03-01,brun,51.0,8.0,36615.0,M,master,geologie,65.82,oui,0
16535.0,2011-09-17,blond,15.0,13.0,38683.0,M,licence,geologie,55.24,oui,0
16536.0,2010-10-28,brun,22.0,15.0,28823.0,M,doctorat,geologie,82.05,oui,1
16537.0,2013-01-27,roux,21.0,14.0,33389.0,M,licence,detective,82.57,oui,0
16538.0,2011-07-22,chatain,32.0,6.0,37345.0,M,master,detective,75.07,oui,0
16539.0,2011-09-08,chatain,23.0,10.0,31040.0,F,licence,archeologie,65.61,non,1
16540.0,2010-12-19,brun,37.0,13.0,35748.0,M,doctorat,detective,99.52,oui,0
16541.0,2013-08-23,brun,32.0,9.0,35884.0,M,doctorat,forage,94.9,oui,0
16542.0,2010-11-29,blond,55.0,9.0,24069.0,M,master,geologie,85.55,non,0
16543.0,2013-06-27,brun,39.0,6.0,29197.0,M,master,geologie,67.36,non,0
16544.0,2013-05-12,blond,43.0,7.0,33630.0,F,licence,forage,81.49,non,0
16545.0,2013-01-11,chatain,48.0,6.0,29584.0,M,master,detective,62.18,non,1
16546.0,2011-03-08,brun,34.0,12.0,36342.0,M,licence,geologie,66.01,non,0
16547.0,2014-04-25,blond,31.0,11.0,31777.0,F,licence,forage,69.02,non,0
16548.0,2012-08-15,blond,37.0,5.0,35090.0,M,master,geologie,85.45,oui,0
16549.0,2012-05-04,brun,34.0,9.0,39895.0,M,licence,geologie,30.53,non,0
16550.0,2012-12-19,blond,26.0,12.0,39393.0,F,bac,detective,80.16,non,1
16551.0,2012-01-09,brun,27.0,7.0,35490.0,M,master,forage,67.59,oui,0
16552.0,2012-09-01,chatain,48.0,11.0,38822.0,M,licence,geologie,64.22,non,0
16553.0,2011-08-07,roux,41.0,2.0,29669.0,M,licence,geologie,83.81,non,0
16554.0,2014-12-07,chatain,30.0,4.0,34476.0,M,master,forage,61.52,oui,0
16555.0,2012-05-11,chatain,40.0,8.0,35648.0,F,doctorat,detective,90.33,oui,0
16556.0,2013-04-19,blond,38.0,7.0,34751.0,M,bac,geologie,61.55,non,0
16557.0,2010-01-25,brun,41.0,9.0,44065.0,M,licence,geologie,61.38,non,0
16558.0,2010-07-22,blond,38.0,8.0,27767.0,M,master,geologie,93.13,non,0
16559.0,2011-04-24,chatain,37.0,6.0,37390.0,F,master,detective,74.04,non,0
16560.0,2011-06-15,chatain,45.0,13.0,33455.0,F,master,detective,79.03,oui,0
16561.0,2014-03-23,roux,50.0,16.0,41635.0,M,licence,geologie,79.05,oui,0
16562.0,2014-05-24,chatain,40.0,13.0,45249.0,F,master,detective,95.16,oui,0
16563.0,2014-05-21,chatain,39.0,9.0,39617.0,F,master,geologie,67.34,non,0
16564.0,2014-04-23,chatain,25.0,6.0,28491.0,M,doctorat,geologie,79.52,non,0
16565.0,2014-05-29,chatain,34.0,6.0,37265.0,F,master,forage,73.63,non,0
16566.0,2012-09-26,blond,29.0,9.0,43213.0,M,bac,archeologie,50.88,oui,0
16567.0,2011-01-29,blond,31.0,6.0,27431.0,F,master,forage,88.0,non,0
16568.0,2010-06-15,blond,31.0,14.0,33416.0,M,master,geologie,96.73,oui,1
16569.0,2013-01-08,blond,36.0,7.0,32025.0,F,bac,geologie,60.16,non,0
16570.0,2013-03-31,chatain,31.0,1.0,42988.0,F,master,detective,64.37,oui,0
16571.0,2012-08-22,blond,43.0,9.0,32809.0,F,licence,forage,78.32,non,0
16572.0,2010-01-01,brun,40.0,15.0,38528.0,F,bac,geologie,55.8,non,0
16573.0,2014-01-24,blond,43.0,10.0,25176.0,M,master,geologie,95.16,non,0
16574.0,2010-03-14,blond,47.0,10.0,46444.0,M,bac,geologie,37.86,oui,0
16575.0,2012-06-03,chatain,34.0,13.0,29835.0,M,doctorat,detective,85.46,oui,0
16576.0,2013-04-02,blond,44.0,7.0,32412.0,F,licence,geologie,80.26,non,0
16577.0,2012-07-24,chatain,34.0,9.0,31221.0,F,master,geologie,94.69,non,0
16578.0,2014-12-30,chatain,35.0,7.0,30798.0,F,doctorat,forage,83.8,oui,0
16579.0,2010-04-03,chatain,40.0,11.0,30807.0,M,doctorat,forage,76.46,oui,0
16580.0,2010-07-21,roux,38.0,4.0,30891.0,M,licence,detective,61.16,non,0
16581.0,2010-08-03,blond,43.0,7.0,34765.0,M,licence,geologie,61.17,non,0
16582.0,2012-06-11,chatain,38.0,13.0,32997.0,F,master,forage,95.5,oui,0
16583.0,2013-12-06,blond,37.0,12.0,39758.0,M,bac,geologie,56.53,non,0
16584.0,2010-11-23,blond,39.0,16.0,47729.0,F,bac,forage,75.63,oui,1
16585.0,2014-09-25,roux,34.0,11.0,30534.0,M,licence,geologie,81.24,non,0
16586.0,2013-07-16,brun,26.0,12.0,28252.0,F,doctorat,detective,79.57,oui,0
16587.0,2012-10-12,brun,30.0,7.0,39655.0,F,doctorat,detective,81.28,oui,0
16588.0,2011-08-03,chatain,27.0,3.0,39329.0,M,master,geologie,60.62,oui,0
16589.0,2011-03-21,brun,46.0,14.0,31889.0,M,doctorat,geologie,81.03,oui,0
16590.0,2011-11-02,brun,39.0,11.0,40568.0,F,bac,geologie,64.16,non,0
16591.0,2013-05-26,brun,40.0,9.0,29422.0,M,doctorat,geologie,88.78,oui,0
16592.0,2012-05-26,chatain,31.0,9.0,44958.0,M,licence,forage,71.05,oui,0
16593.0,2014-10-26,blond,32.0,10.0,22683.0,M,doctorat,geologie,39.75,oui,0
16594.0,2011-10-17,blond,47.0,9.0,28050.0,F,master,detective,71.84,non,0
16595.0,2014-06-04,blond,28.0,10.0,38629.0,F,bac,geologie,60.22,non,0
16596.0,2011-06-12,blond,30.0,8.0,36263.0,M,licence,forage,90.81,oui,1
16597.0,2010-06-25,chatain,43.0,12.0,30702.0,F,doctorat,detective,85.21,non,0
16598.0,2013-06-18,brun,31.0,12.0,40223.0,M,licence,detective,45.23,oui,0
16599.0,2012-02-27,roux,41.0,11.0,32287.0,M,licence,forage,79.35,oui,0
16600.0,2012-10-31,brun,37.0,7.0,26327.0,M,doctorat,geologie,85.84,oui,0
16601.0,2014-08-16,brun,49.0,14.0,41341.0,M,licence,forage,52.28,non,0
16602.0,2014-08-09,blond,35.0,9.0,30648.0,M,licence,geologie,83.92,non,0
16603.0,2014-05-01,brun,35.0,11.0,35368.0,M,licence,detective,79.17,oui,0
16604.0,2012-11-16,blond,42.0,10.0,39268.0,M,licence,geologie,77.41,non,0
16605.0,2012-10-31,chatain,25.0,5.0,38317.0,M,doctorat,forage,90.1,oui,0
16606.0,2011-04-24,blond,28.0,6.0,43290.0,M,master,geologie,91.18,oui,1
16607.0,2011-08-22,chatain,38.0,8.0,37467.0,F,master,geologie,90.66,oui,0
16608.0,2011-03-18,brun,38.0,6.0,37165.0,F,licence,archeologie,84.47,oui,0
16609.0,2011-07-01,chatain,17.0,13.0,32603.0,F,licence,forage,61.88,non,0
16610.0,2010-04-23,chatain,39.0,11.0,34193.0,M,doctorat,detective,69.32,oui,0
16611.0,2012-03-06,blond,46.0,11.0,23328.0,M,master,geologie,97.73,non,0
16612.0,2014-09-15,chatain,19.0,10.0,36735.0,M,doctorat,detective,63.62,oui,0
16613.0,2011-03-28,brun,38.0,11.0,35460.0,M,master,forage,94.96,oui,0
16614.0,2011-06-06,brun,27.0,12.0,35175.0,M,master,geologie,67.63,non,0
16615.0,2011-08-10,blond,39.0,7.0,30002.0,M,licence,geologie,71.49,non,0
16616.0,2013-10-25,chatain,22.0,4.0,31741.0,M,doctorat,geologie,88.29,oui,0
16617.0,2011-02-09,chatain,34.0,11.0,34592.0,F,doctorat,forage,93.48,oui,0
16618.0,2010-02-25,roux,48.0,10.0,35019.0,M,licence,geologie,62.74,non,0
16619.0,2010-06-06,brun,41.0,4.0,33725.0,F,licence,geologie,78.88,non,0
16620.0,2014-07-28,chatain,35.0,9.0,32009.0,F,doctorat,geologie,74.63,oui,0
16621.0,2010-12-19,brun,34.0,10.0,28168.0,M,doctorat,geologie,77.91,non,0
16622.0,2014-07-03,blond,31.4,5.0,32002.0,F,master,detective,83.74,oui,0
16623.0,2013-05-21,brun,38.0,12.0,40721.0,M,licence,forage,39.92,oui,0
16624.0,2011-11-05,brun,22.0,10.0,34283.0,M,master,detective,85.26,oui,0
16625.0,2013-08-12,chatain,14.0,5.0,37477.0,M,master,geologie,65.55,non,0
16626.0,2013-12-14,chatain,41.0,5.0,31777.0,F,master,forage,80.42,non,0
16627.0,2010-04-18,brun,61.0,12.0,32973.0,M,licence,geologie,59.57,non,0
16628.0,2010-06-30,chatain,35.0,8.0,37258.0,M,master,geologie,58.44,non,0
16629.0,2011-06-10,brun,41.0,15.0,28420.0,M,licence,geologie,50.33,non,0
16630.0,2011-01-18,chatain,35.0,8.0,36172.0,M,doctorat,geologie,91.6,oui,0
16631.0,2012-06-21,chatain,32.0,9.0,30557.0,F,master,geologie,85.69,non,0
16632.0,2010-09-12,chatain,50.0,7.0,36115.0,F,doctorat,detective,88.31,oui,0
16633.0,2014-12-04,blond,28.0,8.0,39052.0,F,bac,geologie,65.36,non,0
16634.0,2013-05-13,brun,35.0,9.0,40676.0,M,licence,forage,46.89,non,0
16635.0,2010-05-15,chatain,26.0,4.0,35712.0,M,master,forage,81.63,oui,0
16636.0,2011-04-25,brun,47.0,11.0,37051.0,M,licence,geologie,55.38,non,0
16637.0,2013-12-20,chatain,29.0,10.0,35089.0,F,master,detective,75.75,non,0
16638.0,2010-09-07,chatain,38.0,8.0,27366.0,F,doctorat,forage,93.16,non,0
16639.0,2013-02-16,roux,46.0,2.0,30717.0,M,licence,geologie,74.76,non,0
16640.0,2011-07-03,chatain,40.0,10.0,35383.0,F,doctorat,geologie,88.35,non,0
16641.0,2011-04-20,chatain,41.0,8.0,30506.0,F,doctorat,geologie,86.34,oui,0
16642.0,2012-02-17,blond,51.0,12.0,39836.0,M,master,forage,91.23,oui,0
16643.0,2014-08-05,blond,41.0,10.0,33342.0,M,master,geologie,70.9,oui,0
16644.0,2011-04-02,brun,18.0,9.0,28247.0,M,doctorat,forage,96.27,oui,0
16645.0,2011-10-22,chatain,50.0,6.0,34018.0,M,doctorat,geologie,84.41,non,0
16646.0,2012-03-19,brun,30.0,8.0,41371.0,M,bac,geologie,67.52,non,0
16647.0,2011-07-28,blond,24.0,13.0,34563.0,M,master,detective,82.73,oui,0
16648.0,2010-11-24,blond,39.0,12.0,34473.0,F,licence,detective,71.46,non,0
16649.0,2013-02-08,chatain,32.0,9.0,41788.0,M,licence,detective,49.44,non,0
16650.0,2012-06-10,blond,17.0,13.0,34474.0,F,master,detective,78.14,oui,0
16651.0,2013-03-09,brun,47.0,12.0,30713.0,F,master,geologie,88.67,non,0
16652.0,2011-11-27,chatain,48.0,11.0,35703.0,M,doctorat,forage,83.36,oui,0
16653.0,2011-10-03,chatain,34.0,11.0,33535.0,F,licence,geologie,67.9,non,0
16654.0,2012-08-26,brun,41.0,11.0,40705.0,F,master,archeologie,80.9,oui,0
16655.0,2011-03-08,chatain,27.0,10.0,40116.0,F,master,detective,84.44,oui,0
16656.0,2012-10-31,blond,21.0,7.0,33951.4,M,licence,geologie,73.62,non,0
16657.0,2014-02-11,brun,32.0,13.0,42613.0,M,licence,geologie,50.41,non,0
16658.0,2012-04-15,chatain,29.0,6.0,35829.0,M,doctorat,geologie,59.36,oui,0
16659.0,2011-04-28,roux,35.0,7.0,35683.0,M,bac,geologie,59.43,non,0
16660.0,2010-10-28,chatain,33.0,16.0,33907.0,F,master,forage,79.19,non,0
16661.0,2014-07-25,brun,34.0,9.0,34006.0,F,master,detective,85.48,oui,0
16662.0,2013-07-03,chatain,17.0,15.0,30569.0,M,licence,archeologie,61.37,non,1
16663.0,2010-06-13,brun,49.0,11.0,30266.0,M,doctorat,forage,93.49,oui,0
16664.0,2011-08-30,blond,21.0,8.0,37976.0,M,licence,forage,62.35,oui,0
16665.0,2013-03-19,chatain,23.0,5.0,38085.0,M,master,forage,75.35,oui,0
16666.0,2012-07-01,blond,35.0,10.0,31159.0,F,licence,forage,90.05,non,0
16667.0,2011-06-20,chatain,30.0,8.0,29359.0,F,master,geologie,85.74,non,0
16668.0,2013-12-27,chatain,39.0,6.0,36113.0,M,master,geologie,81.41,oui,0
16669.0,2011-05-01,brun,47.0,14.0,36553.0,F,master,forage,71.99,oui,1
16670.0,2010-06-25,chatain,41.0,12.0,39998.0,M,licence,geologie,35.43,non,0
16671.0,2012-11-01,brun,34.8,9.0,34100.0,M,licence,geologie,45.64,non,0
16672.0,2011-02-03,blond,41.0,14.0,33631.0,M,licence,geologie,46.39,non,0
16673.0,2011-01-30,blond,22.0,11.0,27119.0,F,master,geologie,92.38,non,0
16674.0,2014-05-03,blond,21.0,11.0,37432.0,M,master,forage,91.93,oui,0
16675.0,2010-09-18,chatain,27.0,8.0,41154.0,M,master,detective,57.15,oui,0
16676.0,2014-03-08,brun,34.0,10.0,34096.0,F,doctorat,archeologie,96.8,oui,0
16677.0,2013-06-20,brun,18.0,8.0,30912.0,M,master,geologie,70.59,non,0
16678.0,2011-01-14,brun,33.0,9.0,34170.0,M,licence,geologie,66.52,non,0
16679.0,2012-07-18,chatain,26.0,12.0,43653.0,M,licence,geologie,66.65,non,0
16680.0,2012-05-03,blond,37.0,10.0,35958.0,M,master,geologie,85.49,oui,0
16681.0,2010-12-15,brun,30.0,10.0,28506.0,F,master,detective,97.06,oui,0
16682.0,2010-02-25,brun,24.0,7.0,37574.0,F,licence,detective,69.83,oui,0
16683.0,2012-01-31,roux,47.0,12.0,32718.0,M,bac,archeologie,59.53,non,1
16684.0,2012-04-06,brun,50.0,9.0,35211.0,M,licence,geologie,56.47,non,0
16685.0,2010-04-26,roux,34.0,12.0,32989.0,M,licence,forage,95.42,oui,0
16686.0,2013-12-11,roux,57.0,4.0,48368.0,F,licence,geologie,50.57,oui,1
16687.0,2013-02-24,brun,34.0,4.0,30433.0,M,doctorat,geologie,94.09,oui,0
16688.0,2011-09-24,chatain,21.0,10.0,24630.0,F,doctorat,detective,92.89,non,0
16689.0,2012-12-14,blond,28.0,11.0,34162.0,F,licence,forage,78.62,non,1
16690.0,2014-03-18,brun,39.0,14.0,35109.0,M,licence,geologie,74.37,non,0
16691.0,2010-04-13,chatain,37.0,7.0,42730.0,F,master,detective,87.03,oui,0
16692.0,2011-01-27,blond,35.0,14.0,29838.0,F,master,forage,85.46,non,0
16693.0,2011-01-13,brun,35.0,8.0,28472.0,F,licence,geologie,82.07,non,0
16694.0,2014-10-27,brun,29.0,6.0,29693.0,F,master,geologie,86.15,non,0
16695.0,2013-02-22,blond,17.0,11.0,24137.0,F,master,geologie,66.69,non,0
16696.0,2010-04-02,roux,29.0,9.0,36347.0,M,bac,geologie,60.44,non,0
16697.0,2010-06-22,blond,31.0,12.0,28094.0,M,master,forage,87.74,oui,0
16698.0,2013-09-26,blond,53.0,6.0,35435.0,M,licence,geologie,89.96,oui,1
16699.0,2014-06-07,brun,53.0,12.0,38788.0,M,licence,geologie,69.11,non,0
16700.0,2014-09-02,blond,22.0,0.0,36706.0,F,licence,forage,64.83,non,0
16701.0,2012-05-07,blond,45.0,8.0,29929.0,F,master,detective,83.53,oui,0
16702.0,2013-06-08,chatain,39.0,8.0,33818.0,M,licence,geologie,58.33,non,0
16703.0,2012-07-14,blond,33.0,10.0,28284.0,M,master,geologie,79.03,non,0
16704.0,,brun,34.0,5.0,37633.0,M,master,geologie,65.34,non,0
16705.0,2011-11-26,blond,42.0,12.0,36384.0,M,licence,geologie,73.68,oui,0
16706.0,2011-02-09,blond,36.0,11.0,31882.0,M,master,geologie,84.99,oui,0
16707.0,2011-02-22,blond,45.0,11.0,34100.0,M,licence,geologie,78.37,non,0
16708.0,2012-01-19,brun,39.0,10.0,36415.0,F,licence,archeologie,81.8,non,0
16709.0,2013-07-30,blond,35.0,8.0,37592.0,M,master,detective,97.78,oui,1
16710.0,2012-05-14,chatain,30.0,8.0,42116.0,F,master,forage,67.12,oui,0
16711.0,2014-10-06,brun,34.0,10.0,35723.0,F,licence,geologie,80.6,non,0
16712.0,2011-01-06,blond,27.0,11.0,23034.0,M,doctorat,geologie,94.71,oui,0
16713.0,2010-06-24,chatain,44.0,3.0,31660.0,F,master,detective,74.01,non,0
16714.0,2012-01-24,chatain,35.0,13.0,36277.0,F,doctorat,detective,77.6,oui,0
16715.0,2010-07-14,brun,32.0,14.0,31876.0,F,doctorat,archeologie,76.59,oui,0
16716.0,2013-02-26,blond,22.0,12.0,38901.0,F,licence,detective,79.45,oui,0
16717.0,2010-04-27,brun,30.0,9.0,34583.0,M,master,detective,67.79,oui,0
16718.0,2013-04-25,roux,41.0,3.0,31920.0,M,licence,forage,70.33,non,0
16719.0,2011-02-17,blond,23.0,16.0,37971.0,M,licence,forage,61.87,non,0
16720.0,2014-10-27,roux,42.0,8.0,31575.0,M,licence,geologie,58.43,non,0
16721.0,2011-08-10,brun,44.0,10.0,34859.0,M,master,detective,62.4,oui,0
16722.0,2013-09-24,chatain,34.0,9.0,34461.0,F,master,archeologie,85.73,oui,0
16723.0,2012-01-06,blond,32.0,8.0,27026.0,F,master,forage,79.14,oui,0
16724.0,2013-02-22,chatain,54.0,6.0,41617.0,M,licence,geologie,82.6,non,0
16725.0,2014-09-17,roux,40.0,8.0,38056.0,M,bac,geologie,57.44,non,0
16726.0,2013-10-14,blond,20.0,12.0,35018.0,F,licence,geologie,57.6,non,0
16727.0,2012-09-28,brun,27.0,12.0,32015.0,F,master,forage,88.49,non,0
16728.0,2013-12-24,roux,43.0,9.0,31384.0,M,licence,geologie,77.47,non,0
16729.0,2013-09-19,chatain,50.0,7.0,31482.0,F,master,detective,81.84,non,0
16730.0,2010-11-28,blond,48.0,9.0,30220.0,F,master,detective,88.0,oui,0
16731.0,2014-04-19,blond,39.0,6.0,42281.0,M,licence,geologie,72.78,oui,0
16732.0,2012-01-19,brun,38.0,11.0,38172.0,F,bac,geologie,61.95,non,0
16733.0,2011-10-29,brun,47.0,8.0,42134.0,M,licence,geologie,71.27,oui,0
16734.0,2010-01-22,chatain,47.0,8.0,34040.0,M,master,forage,57.9,non,1
16735.0,2011-11-02,blond,34.0,11.0,32256.0,M,master,forage,71.76,oui,0
16736.0,2011-09-20,chatain,13.0,11.0,35302.0,F,master,detective,99.07,oui,0
